date,home_team,away_team,home_score,away_score,tournament,neutral,home_elo,away_elo,home_form_goals_scored,home_form_goals_conceded,home_form_win_rate,away_form_goals_scored,away_form_goals_conceded,away_form_win_rate,h2h_win_rate,h2h_goals_diff,home_fifa_rank,home_fifa_points,away_fifa_rank,away_fifa_points,fifa_rank_diff,fifa_points_diff,home_squad_rating_avg,home_squad_stamina_avg,home_squad_injury_risk_avg,home_squad_goals_total,home_squad_assists_total,home_squad_def_rating,home_squad_fwd_rating,home_squad_gk_rating,home_squad_mid_rating,away_squad_rating_avg,away_squad_stamina_avg,away_squad_injury_risk_avg,away_squad_goals_total,away_squad_assists_total,away_squad_def_rating,away_squad_fwd_rating,away_squad_gk_rating,away_squad_mid_rating,squad_rating_diff,squad_fwd_diff,squad_def_diff,squad_mid_diff,outcome
2018-11-05,Jamaica,Costa Rica,0,0,AFC Asian Cup,0,1471.6209937174053,1535.6970142352734,0.2,0.8,0.3,1.8,1.0,0.7,0.5,0.5,46,1435,43,1429,3,6,75.26086956521739,81.47826086956522,24.782608695652176,87,3.5652173913043477,75.875,73.75,75.0,75.5,74.73913043478261,80.47826086956522,26.91304347826087,85,2.5652173913043477,74.625,73.5,75.33333333333333,75.25,0.5217391304347814,0.25,1.25,0.25,0
2018-11-05,Peru,Spain,1,1,Nations League,1,1478.012596237274,1599.159741411104,0.6,0.8,0.5,1.4,0.4,0.7,0.5,0.0,32,1489,4,1815,28,-326,75.8695652173913,79.26086956521739,26.347826086956523,81,2.4782608695652173,75.75,76.25,75.66666666666667,75.875,86.8695652173913,81.56521739130434,26.0,84,3.391304347826087,88.0,85.0,84.33333333333333,87.625,-11.0,-8.75,-12.25,-11.75,0
2018-11-05,USA,Panama,1,0,Copa America,1,1571.140474830112,1447.36348050062,2.0,0.2,0.9,1.2,1.4,0.4,0.5,0.0,13,1661,36,1460,-23,201,82.04347826086956,82.17391304347827,23.347826086956523,61,2.739130434782609,80.875,82.25,84.66666666666667,82.125,75.65217391304348,80.95652173913044,21.47826086956522,55,2.739130434782609,73.75,78.75,76.33333333333333,75.75,6.391304347826079,3.5,7.125,6.375,1
2018-11-05,Canada,Denmark,0,0,UEFA Euro,1,1420.9378878111713,1501.914666086222,0.6,1.8,0.5,1.2,1.0,0.6,0.5,0.0,31,1496,22,1615,9,-119,77.0,78.95652173913044,21.608695652173914,83,3.0,77.625,77.75,75.33333333333333,76.625,81.73913043478261,82.6086956521739,22.52173913043478,83,3.6956521739130435,81.125,81.25,78.66666666666667,83.75,-4.739130434782609,-3.5,-3.5,-7.125,0
2018-11-05,Colombia,Senegal,2,0,World Cup Qualification,1,1473.5307697123023,1470.8964088609275,0.4,1.4,0.2,0.4,0.2,0.5,0.5,0.0,12,1685,18,1615,-6,70,83.78260869565217,80.0,26.304347826086957,77,3.782608695652174,84.0,82.0,83.33333333333333,84.625,82.0,81.73913043478261,26.956521739130434,85,3.0,82.875,82.0,80.66666666666667,81.625,1.782608695652172,0.0,1.125,3.0,1
2018-11-05,Ukraine,Iran,1,0,Copa America,1,1517.7651459098358,1392.8435824571395,1.8,1.4,0.5,0.6,1.4,0.2,0.5,0.0,21,1584,14,1596,7,-12,79.95652173913044,81.82608695652173,26.043478260869566,84,3.3043478260869565,79.875,80.5,82.0,79.0,78.52173913043478,80.91304347826087,25.956521739130434,104,3.8260869565217392,79.0,79.75,77.33333333333333,77.875,1.4347826086956559,0.75,0.875,1.125,1
2018-11-05,Colombia,Argentina,1,0,Nations League,0,1443.0554586820624,1571.7919808773004,0.8,1.4,0.3,1.6,0.8,0.6,0.5,0.0,12,1685,1,1867,11,-182,83.78260869565217,80.0,26.304347826086957,77,3.782608695652174,84.0,82.0,83.33333333333333,84.625,91.17391304347827,79.6086956521739,25.391304347826086,108,3.869565217391304,91.625,89.5,90.33333333333333,91.875,-7.391304347826093,-7.5,-7.625,-7.25,1
2018-11-05,Uzbekistan,Costa Rica,1,1,World Cup Qualification,1,1470.9182850871998,1540.1202062296413,1.0,1.0,0.6,1.4,0.8,0.6,0.5,0.0,45,1411,43,1429,2,-18,74.6086956521739,82.65217391304348,26.565217391304348,78,3.4782608695652173,75.125,75.0,73.33333333333333,74.375,74.73913043478261,80.47826086956522,26.91304347826087,85,2.5652173913043477,74.625,73.5,75.33333333333333,75.25,-0.13043478260870245,1.5,0.5,-0.875,0
2018-11-16,Ecuador,Saudi Arabia,0,1,Nations League,0,1519.0050166961541,1519.4155342180786,0.8,1.0,0.6,1.2,1.4,0.5,0.5,0.0,29,1543,44,1443,-15,100,80.08695652173913,79.08695652173913,21.565217391304348,79,3.0869565217391304,81.25,78.75,77.66666666666667,80.5,75.73913043478261,81.1304347826087,26.91304347826087,68,3.0869565217391304,76.75,76.5,75.0,74.625,4.347826086956516,2.25,4.5,5.875,-1
2018-11-16,Wales,Italy,0,1,Africa Cup of Nations,1,1480.3193210082622,1527.1917742844626,1.6,1.0,0.6,1.6,1.8,0.6,0.5,0.0,33,1522,11,1721,22,-199,76.91304347826087,82.26086956521739,26.608695652173914,75,3.739130434782609,78.25,77.25,74.66666666666667,76.25,84.56521739130434,78.3913043478261,26.304347826086957,82,2.5217391304347827,85.625,83.0,82.33333333333333,85.125,-7.65217391304347,-5.75,-7.375,-8.875,-1
2018-11-16,Cameroon,Nigeria,0,2,Friendly,1,1453.5161510698583,1507.6339077592418,0.8,0.6,0.5,1.8,1.2,0.6,1.0,2.0,41,1466,30,1507,11,-41,76.6086956521739,81.69565217391305,26.130434782608695,72,3.0869565217391304,76.625,75.25,78.33333333333333,76.625,79.82608695652173,80.47826086956522,22.82608695652174,81,2.6956521739130435,78.375,81.0,81.66666666666667,80.0,-3.217391304347828,-5.75,-1.75,-3.375,-1
2018-11-16,Iraq,France,0,2,Africa Cup of Nations,0,1452.6771035976249,1542.709295396165,1.2,1.2,0.7,1.4,1.2,0.5,0.0,-2.5,47,1416,2,1860,45,-444,73.56521739130434,82.21739130434783,30.130434782608695,85,2.5217391304347827,72.75,75.0,73.66666666666667,73.625,89.6086956521739,80.26086956521739,23.956521739130434,115,4.304347826086956,89.625,91.5,88.0,89.25,-16.043478260869563,-16.5,-16.875,-15.625,-1
2018-11-16,Ghana,Iraq,2,0,World Cup Qualification,0,1408.5256351963308,1494.6235868760125,0.6,1.2,0.3,0.6,1.2,0.5,0.0,-3.0,42,1407,47,1416,-5,-9,75.47826086956522,84.3913043478261,24.652173913043477,80,3.130434782608696,74.25,76.5,76.66666666666667,75.75,73.56521739130434,82.21739130434783,30.130434782608695,85,2.5217391304347827,72.75,75.0,73.66666666666667,73.625,1.9130434782608745,1.5,1.5,2.125,1
2018-11-16,Morocco,South Africa,0,3,AFC Asian Cup,1,1527.5004176750563,1534.5197368064623,1.2,1.2,0.5,0.8,0.6,0.6,0.5,0.0,17,1682,40,1398,-23,284,83.6086956521739,80.08695652173913,23.82608695652174,76,2.1739130434782608,82.0,85.0,82.0,85.125,74.21739130434783,81.91304347826087,21.695652173913043,102,2.6956521739130435,74.25,74.75,74.66666666666667,73.75,9.391304347826079,10.25,7.75,11.375,-1
2018-11-16,Panama,Japan,0,2,World Cup Qualification,0,1432.5565558810029,1462.238753992486,0.6,1.2,0.2,0.4,0.8,0.5,0.5,0.0,36,1460,16,1640,20,-180,75.65217391304348,80.95652173913044,21.47826086956522,55,2.739130434782609,73.75,78.75,76.33333333333333,75.75,82.21739130434783,81.47826086956522,22.782608695652176,79,3.8260869565217392,81.0,83.5,84.33333333333333,82.0,-6.565217391304344,-4.75,-7.25,-6.25,-1
2018-11-16,Senegal,Qatar,0,1,Nations League,1,1437.4023065830788,1396.9424642861359,0.4,0.4,0.5,0.6,1.6,0.2,0.5,0.0,18,1615,37,1482,-19,133,82.0,81.73913043478261,26.956521739130434,85,3.0,82.875,82.0,80.66666666666667,81.625,74.82608695652173,81.0,24.73913043478261,83,2.4782608695652173,74.25,74.75,77.0,74.625,7.173913043478265,7.25,8.625,7.0,-1
2018-11-16,Austria,Sweden,0,0,Africa Cup of Nations,1,1601.2136114811235,1508.4791139901042,0.8,0.6,0.5,1.4,0.2,0.8,0.5,0.0,23,1575,28,1517,-5,58,80.04347826086956,82.08695652173913,24.08695652173913,51,3.1739130434782608,78.75,82.75,79.0,80.375,78.17391304347827,79.8695652173913,24.043478260869566,71,2.652173913043478,78.0,78.25,80.0,77.625,1.8695652173912976,4.5,0.75,2.75,0
2018-11-16,Chile,Cameroon,3,0,AFC Asian Cup,1,1523.0505379359179,1489.050125865169,1.2,1.2,0.5,0.8,1.0,0.4,0.5,0.0,39,1479,41,1466,-2,13,77.30434782608695,81.6086956521739,26.652173913043477,75,2.4782608695652173,77.375,75.25,79.33333333333333,77.5,76.6086956521739,81.69565217391305,26.130434782608695,72,3.0869565217391304,76.625,75.25,78.33333333333333,76.625,0.6956521739130466,0.0,0.75,0.875,1
2018-11-16,Ukraine,Poland,0,0,Friendly,1,1560.0113710218527,1434.0163026144562,1.8,1.0,0.7,1.2,1.2,0.5,0.5,0.0,21,1584,27,1549,-6,35,79.95652173913044,81.82608695652173,26.043478260869566,84,3.3043478260869565,79.875,80.5,82.0,79.0,80.30434782608695,83.3913043478261,22.391304347826086,101,2.4782608695652173,79.625,82.0,82.33333333333333,79.375,-0.3478260869565162,-1.5,0.25,-0.375,0
2018-11-16,New Zealand,Australia,1,0,Africa Cup of Nations,1,1551.878427464491,1414.8762230025386,2.0,1.0,0.8,0.0,0.4,0.4,0.5,0.0,48,1228,25,1571,23,-343,69.95652173913044,79.73913043478261,26.347826086956523,76,2.782608695652174,68.625,71.25,69.33333333333333,70.875,77.95652173913044,81.95652173913044,27.434782608695652,63,3.608695652173913,77.0,77.5,77.66666666666667,79.25,-8.0,-6.25,-8.375,-8.375,1
2018-11-16,Ukraine,Ghana,0,0,UEFA Euro,0,1532.5066872121536,1400.357778774774,1.2,1.0,0.6,1.0,1.0,0.5,0.5,0.0,21,1584,42,1407,-21,177,79.95652173913044,81.82608695652173,26.043478260869566,84,3.3043478260869565,79.875,80.5,82.0,79.0,75.47826086956522,84.3913043478261,24.652173913043477,80,3.130434782608696,74.25,76.5,76.66666666666667,75.75,4.478260869565219,4.0,5.625,3.25,0
2018-11-16,Ecuador,Saudi Arabia,0,0,Africa Cup of Nations,1,1518.9744758531824,1519.4460750610504,0.2,1.0,0.4,1.2,1.4,0.5,0.0,-1.0,29,1543,44,1443,-15,100,80.08695652173913,79.08695652173913,21.565217391304348,79,3.0869565217391304,81.25,78.75,77.66666666666667,80.5,75.73913043478261,81.1304347826087,26.91304347826087,68,3.0869565217391304,76.75,76.5,75.0,74.625,4.347826086956516,2.25,4.5,5.875,0
2018-11-16,South Africa,Italy,0,0,AFC Asian Cup,1,1535.0647854371282,1526.6467256537967,1.4,0.6,0.7,1.8,1.2,0.8,0.5,0.0,40,1398,11,1721,29,-323,74.21739130434783,81.91304347826087,21.695652173913043,102,2.6956521739130435,74.25,74.75,74.66666666666667,73.75,84.56521739130434,78.3913043478261,26.304347826086957,82,2.5217391304347827,85.625,83.0,82.33333333333333,85.125,-10.347826086956516,-8.25,-11.375,-11.375,0
2018-11-16,Denmark,Algeria,3,0,UEFA Euro,1,1496.7635298413898,1588.8079904393835,1.2,1.0,0.6,1.6,1.4,0.5,0.5,0.0,22,1615,34,1480,-12,135,81.73913043478261,82.6086956521739,22.52173913043478,83,3.6956521739130435,81.125,81.25,78.66666666666667,83.75,77.91304347826087,80.08695652173913,21.82608695652174,85,3.0869565217391304,77.375,77.25,80.0,78.0,3.826086956521735,4.0,3.75,5.75,1
2018-11-16,Egypt,Nigeria,0,4,Copa America,1,1407.86856531905,1473.298674422234,0.8,1.2,0.3,1.4,1.2,0.6,0.5,0.0,35,1507,30,1507,5,0,78.6086956521739,80.0,24.130434782608695,69,3.1739130434782608,78.0,78.25,79.0,79.25,79.82608695652173,80.47826086956522,22.82608695652174,81,2.6956521739130435,78.375,81.0,81.66666666666667,80.0,-1.217391304347828,-2.75,-0.375,-0.75,-1
2018-11-16,Qatar,Morocco,0,3,Africa Cup of Nations,0,1428.8438078733009,1495.5990740878913,0.8,1.6,0.3,1.2,1.8,0.4,0.0,-2.0,37,1482,17,1682,20,-200,74.82608695652173,81.0,24.73913043478261,83,2.4782608695652173,74.25,74.75,77.0,74.625,83.6086956521739,80.08695652173913,23.82608695652174,76,2.1739130434782608,82.0,85.0,82.0,85.125,-8.782608695652172,-10.25,-7.75,-10.5,-1
2018-11-16,Ukraine,Sweden,2,0,Nations League,1,1524.3388307905968,1544.15165422136,1.2,0.4,0.7,1.4,0.2,0.8,0.5,0.0,21,1584,28,1517,-7,67,79.95652173913044,81.82608695652173,26.043478260869566,84,3.3043478260869565,79.875,80.5,82.0,79.0,78.17391304347827,79.8695652173913,24.043478260869566,71,2.652173913043478,78.0,78.25,80.0,77.625,1.782608695652172,2.25,1.875,1.375,1
2018-11-16,Chile,Wales,2,1,World Cup Qualification,0,1500.3817531713376,1502.9881057728426,1.6,0.8,0.7,1.6,1.2,0.5,0.5,0.0,39,1479,33,1522,6,-43,77.30434782608695,81.6086956521739,26.652173913043477,75,2.4782608695652173,77.375,75.25,79.33333333333333,77.5,76.91304347826087,82.26086956521739,26.608695652173914,75,3.739130434782609,78.25,77.25,74.66666666666667,76.25,0.3913043478260789,-2.0,-0.875,1.25,1
2018-11-16,Algeria,Belgium,0,0,Copa America,0,1539.2389411880056,1431.541436039616,1.0,2.0,0.3,1.4,2.2,0.2,0.5,0.0,34,1480,6,1779,28,-299,77.91304347826087,80.08695652173913,21.82608695652174,85,3.0869565217391304,77.375,77.25,80.0,78.0,83.95652173913044,79.08695652173913,24.956521739130434,82,3.217391304347826,84.0,86.25,84.66666666666667,82.5,-6.043478260869563,-9.0,-6.625,-4.5,0
2018-11-16,Germany,Costa Rica,1,0,UEFA Euro,1,1526.7819575234073,1531.593852830455,0.8,1.2,0.5,1.0,0.8,0.5,0.5,0.0,10,1695,43,1429,-33,266,84.73913043478261,78.95652173913044,24.695652173913043,75,3.130434782608696,84.625,84.5,85.66666666666667,84.625,74.73913043478261,80.47826086956522,26.91304347826087,85,2.5652173913043477,74.625,73.5,75.33333333333333,75.25,10.0,11.0,10.0,9.375,1
2018-12-03,Mexico,Denmark,2,0,Africa Cup of Nations,1,1467.042243653863,1546.3325790927677,1.4,1.2,0.6,1.8,1.0,0.7,0.5,0.0,15,1663,19,1612,-4,51,81.04347826086956,81.6086956521739,24.52173913043478,61,2.391304347826087,79.875,81.0,82.33333333333333,81.75,81.73913043478261,82.6086956521739,22.52173913043478,83,3.6956521739130435,81.125,81.25,78.66666666666667,83.75,-0.6956521739130466,-0.25,-1.25,-2.0,1
2018-12-03,Netherlands,Qatar,0,0,Friendly,0,1578.5534723992978,1422.923141601052,1.2,0.2,0.7,0.8,1.8,0.3,1.0,2.0,10,1729,33,1497,-23,232,85.65217391304348,80.30434782608695,27.52173913043478,84,3.217391304347826,85.875,86.5,87.0,84.5,74.82608695652173,81.0,24.73913043478261,83,2.4782608695652173,74.25,74.75,77.0,74.625,10.826086956521749,11.75,11.625,9.875,0
2018-12-03,Uruguay,Costa Rica,0,0,Nations League,0,1557.8624438429367,1508.782253423315,2.0,1.2,0.8,0.4,1.0,0.3,1.0,1.0,16,1678,41,1424,-25,254,83.56521739130434,79.34782608695652,21.0,66,3.5217391304347827,83.125,82.5,83.0,84.75,74.73913043478261,80.47826086956522,26.91304347826087,85,2.5652173913043477,74.625,73.5,75.33333333333333,75.25,8.826086956521735,9.0,8.5,9.5,0
2018-12-03,Cameroon,Qatar,0,0,UEFA Euro,1,1435.5268544648443,1422.0508715547746,0.8,1.6,0.3,0.6,1.4,0.4,0.5,0.0,39,1453,33,1497,6,-44,76.6086956521739,81.69565217391305,26.130434782608695,72,3.0869565217391304,76.625,75.25,78.33333333333333,76.625,74.82608695652173,81.0,24.73913043478261,83,2.4782608695652173,74.25,74.75,77.0,74.625,1.782608695652172,0.5,2.375,2.0,0
2018-12-03,Mexico,Colombia,2,0,World Cup Qualification,1,1508.363541386294,1507.024871990151,1.4,1.0,0.6,1.0,1.2,0.5,1.0,2.0,15,1663,13,1683,2,-20,81.04347826086956,81.6086956521739,24.52173913043478,61,2.391304347826087,79.875,81.0,82.33333333333333,81.75,83.78260869565217,80.0,26.304347826086957,77,3.782608695652174,84.0,82.0,83.33333333333333,84.625,-2.7391304347826093,-1.0,-4.125,-2.875,1
2018-12-03,Denmark,Wales,0,1,Friendly,0,1505.0112813603366,1428.602805191311,1.8,1.0,0.7,1.2,1.0,0.4,0.5,0.0,19,1612,27,1510,-8,102,81.73913043478261,82.6086956521739,22.52173913043478,83,3.6956521739130435,81.125,81.25,78.66666666666667,83.75,76.91304347826087,82.26086956521739,26.608695652173914,75,3.739130434782609,78.25,77.25,74.66666666666667,76.25,4.826086956521735,4.0,2.875,7.5,-1
2018-12-03,Chile,Peru,1,0,AFC Asian Cup,1,1571.6848358427906,1485.5548848055155,1.4,0.6,0.7,0.8,1.0,0.5,0.0,-2.0,31,1500,38,1482,-7,18,77.30434782608695,81.6086956521739,26.652173913043477,75,2.4782608695652173,77.375,75.25,79.33333333333333,77.5,75.8695652173913,79.26086956521739,26.347826086956523,81,2.4782608695652173,75.75,76.25,75.66666666666667,75.875,1.4347826086956559,-1.0,1.625,1.625,1
2018-12-03,France,USA,2,2,AFC Asian Cup,0,1567.9041811255515,1585.9473994497291,1.6,0.6,0.7,2.2,0.2,1.0,0.5,0.0,2,1856,14,1635,-12,221,89.6086956521739,80.26086956521739,23.956521739130434,115,4.304347826086956,89.625,91.5,88.0,89.25,82.04347826086956,82.17391304347827,23.347826086956523,61,2.739130434782609,80.875,82.25,84.66666666666667,82.125,7.565217391304344,9.25,8.75,7.125,0
2018-12-03,Mexico,Brazil,0,2,AFC Asian Cup,1,1487.0441533265005,1637.2860282698946,1.4,1.0,0.6,1.0,0.0,0.8,0.5,0.0,15,1663,5,1783,10,-120,81.04347826086956,81.6086956521739,24.52173913043478,61,2.391304347826087,79.875,81.0,82.33333333333333,81.75,90.69565217391305,80.73913043478261,21.565217391304348,96,4.130434782608695,90.75,90.5,92.0,90.25,-9.652173913043484,-9.5,-10.875,-8.5,-1
2018-12-03,Nigeria,Tunisia,1,0,Africa Cup of Nations,1,1526.6573020806213,1466.2320401690286,1.8,0.8,0.7,0.6,0.6,0.4,0.5,0.0,34,1507,40,1486,-6,21,79.82608695652173,80.47826086956522,22.82608695652174,81,2.6956521739130435,78.375,81.0,81.66666666666667,80.0,76.1304347826087,81.6086956521739,26.304347826086957,74,3.0,74.5,78.25,77.0,76.375,3.6956521739130324,2.75,3.875,3.625,1
2018-12-03,Australia,Spain,0,2,World Cup Qualification,0,1400.815566849197,1591.6174528428626,0.0,0.6,0.3,1.2,0.6,0.6,0.25,-1.0,21,1584,3,1820,18,-236,77.95652173913044,81.95652173913044,27.434782608695652,63,3.608695652173913,77.0,77.5,77.66666666666667,79.25,86.8695652173913,81.56521739130434,26.0,84,3.391304347826087,88.0,85.0,84.33333333333333,87.625,-8.91304347826086,-7.5,-11.0,-8.375,-1
2018-12-03,Iraq,Wales,2,2,UEFA Euro,0,1427.4822178682384,1428.68039936387,0.4,1.6,0.3,1.0,0.6,0.5,0.5,0.0,47,1400,27,1510,20,-110,73.56521739130434,82.21739130434783,30.130434782608695,85,2.5217391304347827,72.75,75.0,73.66666666666667,73.625,76.91304347826087,82.26086956521739,26.608695652173914,75,3.739130434782609,78.25,77.25,74.66666666666667,76.25,-3.3478260869565304,-2.25,-5.5,-2.625,0
2018-12-03,Sweden,Netherlands,0,0,Africa Cup of Nations,1,1501.2456320808215,1583.801403630537,0.8,0.4,0.6,0.6,0.2,0.6,0.5,0.0,26,1540,10,1729,16,-189,78.17391304347827,79.8695652173913,24.043478260869566,71,2.652173913043478,78.0,78.25,80.0,77.625,85.65217391304348,80.30434782608695,27.52173913043478,84,3.217391304347826,85.875,86.5,87.0,84.5,-7.478260869565219,-8.25,-7.875,-6.875,0
2018-12-03,Cameroon,Ghana,0,0,World Cup Qualification,1,1434.4927567484788,1450.4721184747184,0.8,1.6,0.3,1.0,1.0,0.5,0.5,0.0,39,1453,45,1405,-6,48,76.6086956521739,81.69565217391305,26.130434782608695,72,3.0869565217391304,76.625,75.25,78.33333333333333,76.625,75.47826086956522,84.3913043478261,24.652173913043477,80,3.130434782608696,74.25,76.5,76.66666666666667,75.75,1.1304347826086882,-1.25,2.375,0.875,0
2018-12-03,Chile,Sweden,2,1,Friendly,1,1558.5845127312286,1514.3459551923834,1.2,0.6,0.7,0.4,0.4,0.5,0.5,0.0,31,1500,26,1540,5,-40,77.30434782608695,81.6086956521739,26.652173913043477,75,2.4782608695652173,77.375,75.25,79.33333333333333,77.5,78.17391304347827,79.8695652173913,24.043478260869566,71,2.652173913043478,78.0,78.25,80.0,77.625,-0.8695652173913118,-3.0,-0.625,-0.125,1
2018-12-03,South Korea,Wales,2,0,AFC Asian Cup,0,1477.2568587380329,1460.8365079822197,1.0,1.6,0.3,0.8,1.0,0.4,0.5,0.0,25,1601,27,1510,-2,91,79.8695652173913,80.21739130434783,20.956521739130434,93,2.9130434782608696,78.125,82.25,80.33333333333333,80.25,76.91304347826087,82.26086956521739,26.608695652173914,75,3.739130434782609,78.25,77.25,74.66666666666667,76.25,2.956521739130423,5.0,-0.125,4.0,1
2018-12-03,New Zealand,Belgium,0,1,AFC Asian Cup,1,1565.9390836178327,1438.3008273084133,1.6,0.4,0.9,1.0,2.2,0.1,0.5,0.0,48,1225,7,1775,41,-550,69.95652173913044,79.73913043478261,26.347826086956523,76,2.782608695652174,68.625,71.25,69.33333333333333,70.875,83.95652173913044,79.08695652173913,24.956521739130434,82,3.217391304347826,84.0,86.25,84.66666666666667,82.5,-14.0,-15.0,-15.375,-11.625,-1
2018-12-24,France,Spain,1,0,World Cup Qualification,1,1569.071614326361,1608.4958492824562,2.0,1.0,0.7,1.6,0.4,0.8,1.0,3.0,2,1856,3,1820,-1,36,89.6086956521739,80.26086956521739,23.956521739130434,115,4.304347826086956,89.625,91.5,88.0,89.25,86.8695652173913,81.56521739130434,26.0,84,3.391304347826087,88.0,85.0,84.33333333333333,87.625,2.7391304347826093,6.5,1.625,1.625,1
2018-12-24,Senegal,Austria,1,0,Friendly,0,1412.29389931444,1595.3467702788444,0.4,0.6,0.4,0.8,0.6,0.5,0.5,0.0,18,1613,22,1579,-4,34,82.0,81.73913043478261,26.956521739130434,85,3.0,82.875,82.0,80.66666666666667,81.625,80.04347826086956,82.08695652173913,24.08695652173913,51,3.1739130434782608,78.75,82.75,79.0,80.375,1.9565217391304373,-0.75,4.125,1.25,1
2018-12-24,Turkey,Iran,2,0,Copa America,0,1505.0298510428597,1378.1020411548218,0.4,0.8,0.4,0.6,1.4,0.2,0.5,0.0,29,1546,24,1602,5,-56,79.56521739130434,80.56521739130434,27.782608695652176,96,2.0,80.375,78.75,79.0,79.375,78.52173913043478,80.91304347826087,25.956521739130434,104,3.8260869565217392,79.0,79.75,77.33333333333333,77.875,1.0434782608695627,-1.0,1.375,1.5,1
2018-12-24,Turkey,Uruguay,0,0,Copa America,1,1526.9707910553973,1571.9147999831805,0.8,0.8,0.5,1.4,0.8,0.7,0.5,0.0,29,1546,16,1678,13,-132,79.56521739130434,80.56521739130434,27.782608695652176,96,2.0,80.375,78.75,79.0,79.375,83.56521739130434,79.34782608695652,21.0,66,3.5217391304347827,83.125,82.5,83.0,84.75,-4.0,-3.75,-2.75,-5.375,0
2018-12-24,Cameroon,Canada,4,3,Africa Cup of Nations,0,1434.6545844185669,1426.0890240560036,0.4,1.6,0.2,0.4,1.8,0.4,0.5,0.0,39,1453,36,1504,3,-51,76.6086956521739,81.69565217391305,26.130434782608695,72,3.0869565217391304,76.625,75.25,78.33333333333333,76.625,77.0,78.95652173913044,21.608695652173914,83,3.0,77.625,77.75,75.33333333333333,76.625,-0.39130434782609314,-2.5,-1.0,0.0,1
2018-12-24,Tunisia,Uruguay,0,1,Africa Cup of Nations,1,1471.4590324284352,1554.704975737685,0.2,0.8,0.2,1.2,0.4,0.8,0.5,0.0,40,1486,16,1678,24,-192,76.1304347826087,81.6086956521739,26.304347826086957,74,3.0,74.5,78.25,77.0,76.375,83.56521739130434,79.34782608695652,21.0,66,3.5217391304347827,83.125,82.5,83.0,84.75,-7.434782608695642,-4.25,-8.625,-8.375,-1
2018-12-24,Argentina,Belgium,2,0,Nations League,1,1575.8705371466797,1468.7138809211476,1.2,0.4,0.6,0.8,1.6,0.3,0.5,0.0,1,1866,7,1775,-6,91,91.17391304347827,79.6086956521739,25.391304347826086,108,3.869565217391304,91.625,89.5,90.33333333333333,91.875,83.95652173913044,79.08695652173913,24.956521739130434,82,3.217391304347826,84.0,86.25,84.66666666666667,82.5,7.217391304347828,3.25,7.625,9.375,1
2018-12-24,Peru,Tunisia,0,1,Nations League,1,1468.5211570083118,1447.6062098766754,0.8,1.2,0.4,0.2,1.0,0.1,0.5,0.0,38,1482,40,1486,-2,-4,75.8695652173913,79.26086956521739,26.347826086956523,81,2.4782608695652173,75.75,76.25,75.66666666666667,75.875,76.1304347826087,81.6086956521739,26.304347826086957,74,3.0,74.5,78.25,77.0,76.375,-0.2608695652174049,-2.0,1.25,-0.5,-1
2018-12-24,Morocco,Egypt,3,0,Africa Cup of Nations,0,1488.920811423743,1373.5333319820422,1.8,1.8,0.5,0.0,2.0,0.1,0.5,0.0,12,1670,35,1518,-23,152,83.6086956521739,80.08695652173913,23.82608695652174,76,2.1739130434782608,82.0,85.0,82.0,85.125,78.6086956521739,80.0,24.130434782608695,69,3.1739130434782608,78.0,78.25,79.0,79.25,5.0,6.75,4.0,5.875,1
2018-12-24,Sweden,Algeria,2,1,World Cup Qualification,0,1508.7778784638742,1532.4795499192082,0.2,0.8,0.3,1.0,1.6,0.4,0.5,0.0,26,1540,37,1467,-11,73,78.17391304347827,79.8695652173913,24.043478260869566,71,2.652173913043478,78.0,78.25,80.0,77.625,77.91304347826087,80.08695652173913,21.82608695652174,85,3.0869565217391304,77.375,77.25,80.0,78.0,0.2608695652173907,1.0,0.625,-0.375,1
2018-12-24,Sweden,Mexico,2,1,Nations League,0,1532.8104269206965,1541.9835032715227,0.6,1.0,0.4,0.8,0.8,0.5,0.5,0.0,26,1540,15,1663,11,-123,78.17391304347827,79.8695652173913,24.043478260869566,71,2.652173913043478,78.0,78.25,80.0,77.625,81.04347826086956,81.6086956521739,24.52173913043478,61,2.391304347826087,79.875,81.0,82.33333333333333,81.75,-2.8695652173912976,-2.75,-1.875,-4.125,1
2018-12-24,Netherlands,Denmark,1,0,UEFA Euro,0,1572.2504079863256,1486.7646360046965,0.4,0.2,0.5,1.2,0.8,0.5,0.5,0.0,10,1729,19,1612,-9,117,85.65217391304348,80.30434782608695,27.52173913043478,84,3.217391304347826,85.875,86.5,87.0,84.5,81.73913043478261,82.6086956521739,22.52173913043478,83,3.6956521739130435,81.125,81.25,78.66666666666667,83.75,3.9130434782608745,5.25,4.75,0.75,1
2018-12-24,Saudi Arabia,USA,0,0,World Cup Qualification,1,1539.604633879457,1600.4406439110228,1.0,1.2,0.5,2.4,0.6,0.9,0.25,-1.0,42,1426,14,1635,28,-209,75.73913043478261,81.1304347826087,26.91304347826087,68,3.0869565217391304,76.75,76.5,75.0,74.625,82.04347826086956,82.17391304347827,23.347826086956523,61,2.739130434782609,80.875,82.25,84.66666666666667,82.125,-6.304347826086953,-5.75,-4.125,-7.5,0
